3.335586e-004 0.000000e+000 0.000000e+000
4.746695e-003 0.000000e+000 0.000000e+000
9.159832e-003 0.000000e+000 0.000000e+000
1.357297e-002 0.000000e+000 0.000000e+000
1.798611e-002 0.000000e+000 0.000000e+000
2.239924e-002 0.000000e+000 0.000000e+000
2.681238e-002 0.000000e+000 0.000000e+000
3.122552e-002 0.000000e+000 0.000000e+000
3.563865e-002 0.000000e+000 0.000000e+000
4.005179e-002 0.000000e+000 0.000000e+000
4.446493e-002 0.000000e+000 0.000000e+000
4.887806e-002 8.620987e+001 6.646400e-001
5.329120e-002 6.757916e+001 3.994488e-001
5.770434e-002 4.849671e+001 2.909091e-001
6.211748e-002 3.579324e+001 2.304118e-001
6.653061e-002 2.700105e+001 1.924881e-001
7.094375e-002 2.062500e+001 1.604163e-001
7.535689e-002 1.574774e+001 1.356611e-001
7.977002e-002 1.240544e+001 1.154662e-001
8.418316e-002 9.447279e+000 1.065049e-001
8.859630e-002 7.390612e+000 9.882829e-002
9.300943e-002 6.056193e+000 8.927154e-002
9.742257e-002 4.847320e+000 7.840594e-002
1.018357e-001 4.038333e+000 7.122266e-002
1.062488e-001 3.438961e+000 6.488334e-002
1.106620e-001 2.951727e+000 5.900955e-002
1.150751e-001 2.482526e+000 5.338169e-002
1.194883e-001 2.089248e+000 4.601754e-002
1.239014e-001 1.907883e+000 3.997965e-002
1.283145e-001 1.600946e+000 3.469158e-002
1.327277e-001 1.443239e+000 3.246405e-002
1.371408e-001 1.298898e+000 3.061710e-002
1.415539e-001 1.165816e+000 2.876196e-002
1.459671e-001 9.971427e-001 2.638070e-002
1.503802e-001 9.117291e-001 2.494864e-002
1.547934e-001 8.046327e-001 2.334599e-002
1.592065e-001 7.443692e-001 2.223320e-002
1.636196e-001 6.352832e-001 2.057784e-002
1.680328e-001 5.976883e-001 1.959598e-002
1.724459e-001 5.501876e-001 1.879509e-002
1.768590e-001 5.377389e-001 1.843368e-002
1.812722e-001 4.827689e-001 1.740450e-002
1.856853e-001 4.275876e-001 1.625363e-002
1.900984e-001 4.333955e-001 1.623436e-002
1.945116e-001 4.158204e-001 1.571771e-002
1.989247e-001 3.718896e-001 1.498236e-002
2.033379e-001 3.656569e-001 1.482806e-002
2.077510e-001 3.389967e-001 1.518354e-002
2.121641e-001 3.497922e-001 1.592281e-002
2.165773e-001 3.621319e-001 1.625782e-002
2.209904e-001 2.913859e-001 1.472685e-002
2.254035e-001 3.140449e-001 1.553278e-002
2.298167e-001 2.953199e-001 1.517416e-002
2.342298e-001 3.017367e-001 1.414069e-002
2.386430e-001 2.807486e-001 1.328934e-002
2.430561e-001 2.695855e-001 1.282978e-002
2.474692e-001 2.579962e-001 1.246880e-002
2.518824e-001 2.592231e-001 1.228670e-002
2.562955e-001 2.605530e-001 1.208526e-002
2.607086e-001 2.346866e-001 1.154746e-002
2.651218e-001 2.333631e-001 1.125953e-002
2.695349e-001 2.354260e-001 1.133654e-002
2.739480e-001 2.384441e-001 1.125132e-002
2.783612e-001 2.204010e-001 1.082120e-002
2.827743e-001 2.254110e-001 1.074934e-002
2.871875e-001 2.135158e-001 1.036915e-002
2.916006e-001 2.074496e-001 1.024288e-002
2.960137e-001 2.017526e-001 1.017119e-002
3.004269e-001 1.744035e-001 9.416480e-003
3.048400e-001 1.982892e-001 9.796147e-003
3.092531e-001 2.183252e-001 1.022880e-002
3.136663e-001 1.923597e-001 9.672271e-003
3.180794e-001 2.142757e-001 1.003445e-002
3.224926e-001 2.198806e-001 1.010656e-002
3.269057e-001 2.033798e-001 9.659905e-003
3.313188e-001 1.801236e-001 9.160516e-003
3.357320e-001 1.951869e-001 9.304098e-003
3.401451e-001 2.021196e-001 9.494342e-003
3.445582e-001 1.675742e-001 8.673653e-003
3.489714e-001 1.926800e-001 9.042335e-003
3.533845e-001 1.964439e-001 9.273966e-003
3.577976e-001 1.755654e-001 8.704003e-003
3.622108e-001 1.825095e-001 8.675148e-003
3.666239e-001 1.950316e-001 9.069699e-003
3.710371e-001 2.027346e-001 9.103232e-003
3.754502e-001 1.892041e-001 8.735894e-003
3.798633e-001 1.891644e-001 8.740164e-003
3.842765e-001 1.845436e-001 8.603468e-003
3.886896e-001 1.880336e-001 8.605761e-003
3.931027e-001 1.970704e-001 8.709158e-003
3.975159e-001 1.608704e-001 7.988874e-003
4.019290e-001 1.762074e-001 8.323301e-003
4.063422e-001 1.668396e-001 7.957753e-003
4.107553e-001 1.715320e-001 8.077962e-003
4.151684e-001 1.812896e-001 8.226312e-003
4.195816e-001 1.813152e-001 8.167946e-003
4.239947e-001 1.881064e-001 8.240956e-003
4.284078e-001 1.908346e-001 8.275034e-003
4.328210e-001 1.763708e-001 7.983714e-003
4.372341e-001 1.722270e-001 7.858894e-003
4.416472e-001 1.692873e-001 7.799243e-003
4.460604e-001 1.693484e-001 7.816704e-003
4.504735e-001 1.684251e-001 7.746039e-003
4.548867e-001 1.604091e-001 7.472302e-003
4.592998e-001 1.645691e-001 7.596164e-003
4.637129e-001 1.778004e-001 7.774242e-003
4.681261e-001 1.762959e-001 7.705369e-003
4.725392e-001 1.745900e-001 7.550596e-003
4.769523e-001 1.704100e-001 7.563199e-003
4.813655e-001 1.802406e-001 7.698745e-003
4.857786e-001 1.687258e-001 7.424247e-003
4.901918e-001 1.980560e-001 7.899043e-003
4.946049e-001 1.722065e-001 7.395262e-003
4.990180e-001 1.652652e-001 7.299300e-003
5.034312e-001 1.676054e-001 7.276863e-003
5.078443e-001 1.658915e-001 7.240951e-003
5.122574e-001 1.643405e-001 7.251435e-003
5.166706e-001 1.671966e-001 7.298124e-003
5.210837e-001 1.656104e-001 7.535191e-003
5.254968e-001 1.862025e-001 8.015637e-003
5.299100e-001 1.798408e-001 7.967245e-003
5.343231e-001 1.835403e-001 8.139733e-003
5.387363e-001 1.753506e-001 8.081652e-003
5.431494e-001 1.728762e-001 7.875819e-003
5.475625e-001 1.838997e-001 7.769261e-003
5.519757e-001 1.771106e-001 7.568640e-003
5.563888e-001 1.842330e-001 7.588127e-003
5.608019e-001 1.840137e-001 7.586047e-003
5.652151e-001 1.733372e-001 7.417729e-003
5.696282e-001 1.682981e-001 7.160470e-003
5.740414e-001 1.773229e-001 7.320827e-003
5.784545e-001 1.882080e-001 7.437294e-003
5.828676e-001 1.693034e-001 7.110726e-003
5.872808e-001 1.883660e-001 7.349041e-003
5.916939e-001 1.676572e-001 6.994865e-003
5.961070e-001 1.644699e-001 6.975061e-003
6.005202e-001 1.842777e-001 7.280149e-003
6.049333e-001 1.876190e-001 7.239581e-003
6.093465e-001 1.724856e-001 6.970794e-003
6.137596e-001 1.797761e-001 7.029196e-003
6.181727e-001 1.819952e-001 7.050809e-003
6.225859e-001 1.816817e-001 7.091172e-003
6.269990e-001 1.731800e-001 6.858583e-003
