1.263362e-004 0.000000e+000 0.000000e+000
4.540586e-003 0.000000e+000 0.000000e+000
8.954836e-003 0.000000e+000 0.000000e+000
1.336909e-002 0.000000e+000 0.000000e+000
1.778334e-002 0.000000e+000 0.000000e+000
2.219759e-002 0.000000e+000 0.000000e+000
2.661184e-002 0.000000e+000 0.000000e+000
3.102609e-002 0.000000e+000 0.000000e+000
3.544034e-002 0.000000e+000 0.000000e+000
3.985459e-002 0.000000e+000 0.000000e+000
4.426884e-002 0.000000e+000 0.000000e+000
4.868308e-002 2.528251e+001 2.047154e-001
5.309733e-002 2.006701e+001 1.210838e-001
5.751158e-002 1.488353e+001 8.823866e-002
6.192583e-002 1.144774e+001 7.192787e-002
6.634008e-002 8.879838e+000 6.084322e-002
7.075433e-002 6.959648e+000 5.125504e-002
7.516858e-002 5.520952e+000 4.401922e-002
7.958283e-002 4.672335e+000 3.899506e-002
8.399708e-002 3.744927e+000 3.695460e-002
8.841133e-002 2.993032e+000 3.459339e-002
9.282558e-002 2.526004e+000 3.222387e-002
9.723983e-002 2.121429e+000 2.850252e-002
1.016541e-001 1.884842e+000 2.691417e-002
1.060683e-001 1.577727e+000 2.444851e-002
1.104826e-001 1.405083e+000 2.268577e-002
1.148968e-001 1.221069e+000 2.052367e-002
1.193111e-001 1.097513e+000 1.857861e-002
1.237253e-001 9.845618e-001 1.590525e-002
1.281396e-001 9.079268e-001 1.451434e-002
1.325538e-001 8.006050e-001 1.346114e-002
1.369681e-001 7.259119e-001 1.271905e-002
1.413823e-001 6.482853e-001 1.196188e-002
1.457966e-001 6.091954e-001 1.141691e-002
1.502108e-001 5.593963e-001 1.096506e-002
1.546251e-001 5.297293e-001 1.051237e-002
1.590393e-001 5.021086e-001 1.017592e-002
1.634536e-001 4.397276e-001 9.556058e-003
1.678678e-001 4.208429e-001 9.168447e-003
1.722821e-001 3.965963e-001 8.882417e-003
1.766963e-001 3.763189e-001 8.635097e-003
1.811106e-001 3.508502e-001 8.342094e-003
1.855248e-001 3.311790e-001 8.002274e-003
1.899391e-001 3.104274e-001 7.744849e-003
1.943533e-001 3.020329e-001 7.464238e-003
1.987676e-001 2.788589e-001 7.349413e-003
